ephys_roi_id,asset_id,path,size,sha256,content_url
1426062899,97cca787-b855-4248-aa77-9994457eaca4,sourcedata/raw/sub-1420617077/sub-1420617077_ses-1426062899_icephys.nwb,54808760,b7eeab4ade091da7251ad6f39994f48204f837052056667b2fdd386bc72767e0,https://dandiarchive.s3.amazonaws.com/blobs/f5f/5ec/f5f5ec77-34d3-4b80-b7db-c2a86d000cb3
1426063922,59f9a06f-97aa-4762-a7fe-8a3b489635fd,sourcedata/raw/sub-1420617077/sub-1420617077_ses-1426063922_icephys.nwb,50472758,189a559ee307e6297a4574f847f09e651b07469b741fc3b65c84feafa65ed4c0,https://dandiarchive.s3.amazonaws.com/blobs/99d/2da/99d2daf4-7953-4adb-88ac-378d50c8c9fd
1426070420,b4bf6c61-6cbf-4bd5-9166-952740def0f1,sourcedata/raw/sub-1420617077/sub-1420617077_ses-1426070420_icephys.nwb,37672316,81de027bf62076f5d65c37185b362c8bc96a8814c9f15ac0dcd3c8eb947026c4,https://dandiarchive.s3.amazonaws.com/blobs/e5f/188/e5f1884c-893e-4cb7-bc1f-83aa925c1d9c
1392357828,54e26d72-bdb5-43a6-91cf-ae528883a97b,sourcedata/raw/sub-1385791173/sub-1385791173_ses-1392357828_icephys.nwb,58226793,406f2809991c80b07672657be69c5002e1919022c8a5570859fbd5fd385c038a,https://dandiarchive.s3.amazonaws.com/blobs/fe0/068/fe0068a9-9e1f-4707-9445-c0d523cf1cd7
1392370078,f976c31d-1afc-46b8-aff3-3cef1467b000,sourcedata/raw/sub-1385791173/sub-1385791173_ses-1392370078_icephys.nwb,77082595,2e37dc3fef5ae67e2c8956901cc545d2b373305c52d69896df18c38145ebc7b5,https://dandiarchive.s3.amazonaws.com/blobs/7b2/321/7b23211f-8511-47ef-b42c-81795ee99e25
1394073441,2b7fe0e6-3834-41c2-8b53-220d1d6e7e4e,sourcedata/raw/sub-1385785417/sub-1385785417_ses-1394073441_icephys.nwb,60120827,6a2ca671208c110a31304dfa66c3bf0d153e1c5ed5785aae4a25ee2db8132e41,https://dandiarchive.s3.amazonaws.com/blobs/8dd/c54/8ddc54dc-72a0-4cf7-8450-7991220f6f0a
1394115769,c6c526a3-e942-42b2-8df4-ee395ae5abb9,sourcedata/raw/sub-1385785417/sub-1385785417_ses-1394115769_icephys.nwb,58298515,38fc925ad33e47b1ebbfd3fc435b0a8ed58ea5be9c0148cee80562eebcb90084,https://dandiarchive.s3.amazonaws.com/blobs/c80/0dd/c800dde7-403b-447d-a0b9-6d780202c488
1403049874,524639c0-36ab-4046-9b4d-ad4c2c8c14c8,sourcedata/raw/sub-1398919616/sub-1398919616_ses-1403049874_icephys.nwb,54589290,098c4ff15aa3bf070f76540ef7768d23cff5872a7822bf3cc67613960076665e,https://dandiarchive.s3.amazonaws.com/blobs/608/d69/608d69c6-e153-4441-bbed-637a05de9461
1403055667,2f545415-3ac9-45c8-ab92-34e8a8b9fd4f,sourcedata/raw/sub-1398919616/sub-1398919616_ses-1403055667_icephys.nwb,54342317,bab19397df27c52b7d4f4fd542df6a55b3b9d20e3a8ce6f544196db4e0484e56,https://dandiarchive.s3.amazonaws.com/blobs/4a4/372/4a437270-c7f6-49d7-a5ff-9fafbcf79433
1403199378,c66049bb-717d-404b-a650-0a94ba2bb386,sourcedata/raw/sub-1398919301/sub-1398919301_ses-1403199378_icephys.nwb,44017399,ee9925def7266da229ee854968bf476bf0c8a6ca6ec77c6300df09d7ed215e95,https://dandiarchive.s3.amazonaws.com/blobs/f17/867/f178679d-c65c-46dd-b170-77d0765c6c20
